Busroutes,Bus Routes Link,Bus Name,Bus_Type,Starting_Time,Rating,Dropping_Time,Fare,Available Seats,Duration
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 53549,Super Luxury (Non AC Seater 2+2 Push Back),09:00,2.4,01:15,344.0,2,04: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6531,Express(Non AC Seater),09:00,4.1,02:00,265.0,3,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6833,INDRA(A.C. Seater),09:30,3.9,03:20,455.0,2,05: 50:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 66441,Super Luxury (Non AC Seater 2+2 Push Back),09:30,4.3,03:30,376.0,2,06: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6423,Super Luxury (Non AC Seater 2+2 Push Back),09:45,3.3,04:15,376.0,2,06: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6418,INDRA(A.C. Seater),10:00,3.8,03:00,455.0,4,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51603,INDRA(A.C. Seater),10:30,3.1,02:30,416.0,3,04: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6432,Super Luxury (Non AC Seater 2+2 Push Back),10:45,3.7,03:00,344.0,2,04: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6538,Super Luxury (Non AC Seater 2+2 Push Back),10:45,1.8,03:25,344.0,2,04: 40:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51356,Super Luxury (Non AC Seater 2+2 Push Back),11:00,4.2,03:00,344.0,2,04: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6469,Super Luxury (Non AC Seater 2+2 Push Back),11:15,4.1,03:30,344.0,2,04: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6621,Super Luxury (Non AC Seater 2+2 Push Back),11:30,4.4,04:00,344.0,3,04: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6567,Super Luxury (Non AC Seater 2+2 Push Back),11:45,3.6,03:55,344.0,3,04: 10:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51130,INDRA(A.C. Seater),11:45,4.0,03:28,416.0,3,03: 43:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 51059,Super Luxury (Non AC Seater 2+2 Push Back),11:50,3.7,04:30,344.0,3,04: 40:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,APSRTC - 6421,Super Luxury (Non AC Seater 2+2 Push Back),11:55,3.7,04:10,344.0,4,04: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 2085,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:50,2.1,08:00,1372.0,3,07: 10:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1397,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:00,3.9,06:20,348.0,3,04: 20:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,2.5,08:30,279.0,2,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1001,LAHARI A/C SLEEPER CUM SEATER,03:15,2.8,08:55,349.0,2,05: 40:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1956,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:35,3.7,12:15,279.0,1,07: 40:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1759,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:45,2.2,10:35,1143.0,2,05: 50:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 8207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,3.7,10:00,279.0,1,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 7649,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,3.4,11:15,279.0,2,06: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1294,Lahari A/C sleeper,05:15,3.9,10:45,403.0,2,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),05:45,3.7,10:00,296.0,1,04: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 7694,LAHARI A/C SLEEPER CUM SEATER,05:50,3.3,12:15,296.0,2,06: 25:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1013,LAHARI A/C SLEEPER CUM SEATER,06:00,4.6,01:20,296.0,3,07: 20:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,06:20,3.7,11:55,296.0,2,05: 35:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 9550,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,3.7,01:25,348.0,1,06: 55:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 6817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,2.6,11:20,279.0,2,04: 50:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1082,Lahari A/C sleeper,06:30,1.9,11:59,403.0,1,05: 29:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 9443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:45,4.1,12:30,279.0,2,05: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 9681,Lahari A/C sleeper,07:15,3.7,01:15,403.0,1,06: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:25,1.8,02:30,279.0,1,07: 05:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 7660,LAHARI A/C SLEEPER CUM SEATER,07:35,3.7,01:30,296.0,3,05: 55:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1740,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:50,2.2,01:20,279.0,2,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 9571,Lahari A/C sleeper,07:55,3.7,01:55,403.0,3,06: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1498,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,3.7,12:55,1372.0,1,04: 55:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,08:25,4.6,01:30,296.0,2,05: 05:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1750,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,3.2,02:05,279.0,7,05: 35:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 9683,Lahari Non A/C Sleeper Cum Seater,09:10,4.1,03:05,279.0,2,05: 55:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1621,Lahari Non A/C Sleeper Cum Seater,09:15,3.8,03:20,348.0,3,06: 05:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1730,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:30,4.0,03:20,348.0,3,05: 50:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 9685,Lahari Non A/C Sleeper Cum Seater,09:40,3.7,03:20,279.0,2,05: 40:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 7290,LAHARI A/C SLEEPER CUM SEATER,09:40,4.1,02:30,296.0,2,04: 50:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TSRTC - 1924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,3.0,02:45,348.0,2,04: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),02:45,4.3,05:55,1000.0,1,03: 10:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Nanthi Travels,A/C Sleeper (2+1),04:00,3.2,09:50,1400.0,2,05: 50:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),04:15,3.8,07:30,900.0,1,03: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AdAl madeena Travels,A/C Sleeper (2+1),09:45,3.2,03:45,900.0,2,06: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),04:30,3.5,07:45,500.0,2,03: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,A/C Sleeper (2+1),04:30,4.1,10:45,899.0,2,06: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Moksha Travels,A/C Sleeper (2+1),05:00,3.6,11:45,950.0,3,06: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),05:02,4.0,11:34,470.0,2,06: 32:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),05:20,3.6,11:00,765.0,1,05: 40:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,A/C Sleeper (2+1),05:45,4.2,11:59,800.0,2,06: 14:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Vaari Travels,A/C Sleeper (2+1),05:45,3.6,10:00,1400.0,2,04: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),05:45,3.6,12:30,800.0,2,06: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Sleeper (2+1),05:50,4.6,11:45,920.0,3,05: 55:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Mythri Tours And Travels,A/C Sleeper (2+1),06:15,4.5,01:00,809.0,2,06: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,VSR Tours and Travels,A/C Sleeper (2+1),06:20,4.5,01:30,899.0,3,07: 10:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,VSR Tours and Travels,A/C Sleeper (2+1),06:20,3.6,01:30,739.0,2,07: 10:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),06:30,4.9,01:04,540.0,3,06: 34:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),06:30,5.0,11:15,1250.0,3,04: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),06:30,4.4,11:00,1280.0,2,04: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),06:30,3.0,12:45,900.0,3,06: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,RAVINA TRAVELS,A/C Sleeper (2+1),07:00,4.2,11:00,1399.0,2,04: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Vaari Travels,A/C Sleeper (2+1),07:00,4.1,12:30,1700.0,3,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Moksha Travels,A/C Sleeper (2+1),07:05,4.1,01:00,950.0,2,05: 55:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,Bharat Benz A/C Sleeper (2+1),07:05,4.3,02:45,1550.0,3,07: 40:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),07:15,4.7,10:30,1700.0,2,03: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),07:15,4.3,11:15,949.0,1,04: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,November Travels,Bharat Benz A/C Sleeper (2+1),07:20,4.1,01:15,800.0,2,05: 55:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),07:30,4.0,11:30,972.0,1,04: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vikram Travels,A/C Sleeper (2+1),07:40,4.4,12:30,819.0,3,04: 50:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sandeep Travels,Non A/C Seater / Sleeper (2+1),07:45,4.0,01:05,749.0,3,05: 20:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jagan Travels,A/C Sleeper (2+1),08:00,3.2,01:00,765.0,1,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jabbar Travels,NON AC Seater / Sleeper 2+1,08:00,5.0,01:00,400.0,3,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),08:00,5.0,01:00,1230.0,3,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,A/C Sleeper (2+1),08:00,4.0,01:00,880.0,3,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),08:00,3.6,11:55,900.0,2,03: 55:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Srivastav Travels,A/C Sleeper (2+1),08:00,4.3,01:15,799.0,2,05: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),08:00,3.9,01:30,1200.0,3,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Mahi Trans Solutions,A/C Sleeper (2+1),08:00,3.5,01:10,1114.0,1,05: 10:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,Non A/C Seater / Sleeper (2+1),08:00,4.3,01:45,599.0,3,05: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Go Tour Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),08:00,3.5,01:45,1099.0,2,05: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,NON A/C Sleeper (2+1),08:00,4.1,01:30,999.0,1,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),08:15,4.1,01:16,850.0,3,05: 01:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,National travels,Scania AC Multi Axle Sleeper (2+1),08:15,4.1,02:45,720.0,2,06: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),08:15,4.1,01:16,850.0,3,05: 01:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Ramana Tours And Travels,A/C Sleeper (2+1),08:15,4.0,01:16,790.0,2,05: 01:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vikram Travels,A/C Sleeper (2+1),08:20,4.0,01:25,850.0,3,05: 05:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Vikram Travels,A/C Sleeper (2+1),08:20,3.5,01:00,799.0,2,04: 40:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,A/C Sleeper (2+1),08:20,3.8,01:40,999.0,2,05: 20:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indian Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),08:30,4.5,02:00,800.0,3,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Intercity travels,A/C Sleeper (2+1),08:30,4.7,01:00,999.0,2,04: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,Bharat Benz A/C Sleeper (2+1),08:45,4.3,12:10,1399.0,3,03: 25:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),08:45,3.8,12:30,979.0,2,03: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,ORM Tours and Travels,A/C Sleeper (2+1),08:45,4.3,02:00,800.0,3,05: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Go Tour Travels and Holidays,A/C Sleeper (2+1),08:45,5.0,12:30,999.0,3,03: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BSR Tours And Travels,Scania AC Multi Axle Sleeper (2+1),09:00,4.1,02:15,1080.0,2,05: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,VRCR(AMKGN) Travels,NON A/C Sleeper (2+1),09:00,4.7,12:30,1000.0,3,03: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),09:00,3.7,01:30,1599.0,2,04: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Kaveri Travels,A/C Sleeper (2+1),09:00,4.5,12:45,700.0,3,03: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TVK TRAVELS,Bharat Benz A/C Sleeper (2+1),09:05,4.4,02:30,1139.0,4,05: 25:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,DK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),09:10,4.0,02:30,650.0,1,05: 20:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SRI AVANI,Non A/C Seater / Sleeper (2+1),09:10,3.6,03:30,400.0,2,06: 20:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),09:10,4.1,02:40,499.0,1,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KK Travels,Non A/C Seater / Sleeper (2+1),09:15,4.1,03:15,550.0,3,06: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,NON A/C Sleeper (2+1),09:15,4.1,03:30,1000.0,2,06: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),09:15,4.8,03:00,500.0,2,05: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,INDHU BUS,Non A/C Seater / Sleeper (2+1),09:20,3.4,02:50,444.0,2,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,INDHU BUS,Non A/C Seater / Sleeper (2+1),09:20,3.6,02:59,444.0,3,05: 39:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),09:20,3.7,02:45,1900.0,2,05: 25:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Maheswari Travels,Non A/C Seater / Sleeper (2+1),09:25,4.5,02:30,450.0,3,05: 05:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,BABA TRAVELS,NON A/C Sleeper (2+1),09:25,3.6,02:30,600.0,2,05: 05:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Maheswari Travels,Non A/C Seater / Sleeper (2+1),09:25,3.9,02:30,450.0,4,05: 05:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,A/C Sleeper (2+1),09:30,3.4,02:30,800.0,2,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SKYLITE TRAVELS,A/C Sleeper (2+1),09:30,3.2,02:00,1400.0,4,04: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),09:30,3.3,03:00,450.0,3,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,GOWTHAMI TOURS AND TRAVELS,A/C Sleeper (2+1),09:30,4.1,01:00,1481.0,2,0-9: 0-30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SLC Road Lines,A/C Sleeper (2+1),09:30,3.5,02:20,1699.0,3,04: 50:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,A/C Seater / Sleeper (2+1),09:30,3.5,02:00,600.0,2,04: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AVM Tours And Travels,Non A/C Seater / Sleeper (2+1),09:30,4.1,01:45,500.0,3,04: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,KMR Travels,Non A/C Seater / Sleeper (2+1),09:30,3.1,02:15,400.0,3,04: 45:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),09:30,3.6,02:00,600.0,1,04: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,SRS Travels,NON AC Seater / Sleeper 2+1,09:30,3.6,01:00,650.0,2,03: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),09:30,4.1,02:30,1500.0,3,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),09:30,3.7,03:30,1500.0,1,06: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),09:30,3.6,03:30,600.0,2,06: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),09:30,4.3,03:00,500.0,2,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,A/C Sleeper (2+1),09:30,3.9,02:30,900.0,2,05: 00:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Srinivasa Travels,NON A/C Executive (2+1),09:40,4.0,03:10,509.0,2,05: 30:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Amala Travels,Non A/C Seater / Sleeper (2+1),09:40,3.7,02:30,398.0,1,04: 50:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,IRA Travels,A/C Sleeper (2+1),09:45,3.4,01:00,899.0,1,03: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,GreenLine Travels And Holidays,VE A/C Sleeper (2+1),09:45,3.7,02:00,1249.0,2,04: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Indu Travels,Non A/C Seater / Sleeper (2+1),09:45,3.6,03:00,500.0,2,05: 15:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Matangi Travels,Non A/C Seater / Sleeper (2+1),09:45,4.2,01:50,999.0,2,04: 05:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Dwaraka Travels,Non AC Seater (2+2),09:50,4.2,03:31,550.0,3,05: 41:00
Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Madhavi Travels,Non A/C Seater / Sleeper (2+1),09:50,4.2,02:00,550.0,3,04: 10:00
